datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
2023-03-30,1680114600,30.8,18.1,23.7,31.6,18.1,23.7,17.1,69.6,13.0,100.0,4.17,['rain'],0,0,25.9,20.5,9.0,1009.2,72.3,17.2,242.3,21.0,9.0,06:19:39,1680137379,18:44:37,1680182077,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-03-31,1680201000,21.7,17.2,19.1,21.7,17.2,19.1,17.5,90.9,16.0,100.0,8.33,['rain'],0,0,29.5,11.9,102.0,1009.2,77.5,15.4,179.5,15.4,7.0,06:18:27,1680223707,18:45:14,1680268514,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-01,1680287400,26.7,16.4,19.9,26.7,16.4,19.9,16.9,84.9,3.0,100.0,4.17,['rain'],0,0,29.2,10.1,108.2,1010.1,48.7,17.2,208.4,18.2,8.0,06:17:14,1680310034,18:45:50,1680354950,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-02,1680373800,27.3,14.9,20.9,27.9,14.9,21.0,16.7,79.6,0.0,0.0,0.0,,0,0,28.8,9.4,46.4,1009.2,23.2,17.2,263.5,22.7,8.0,06:16:02,1680396362,18:46:27,1680441387,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-03,1680460200,24.6,16.9,20.5,24.6,16.9,20.5,16.5,78.6,0.3,100.0,12.5,['rain'],0,0,40.0,20.9,11.7,1008.1,43.8,16.7,246.9,21.3,9.0,06:14:50,1680482690,18:47:04,1680527824,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-04,1680546600,28.6,16.9,22.4,28.8,16.9,22.4,16.1,70.2,0.2,100.0,4.17,['rain'],0,0,29.5,13.3,341.2,1010.4,21.7,17.3,282.8,24.4,9.0,06:13:38,1680569018,18:47:40,1680614260,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-05,1680633000,30.0,16.1,22.8,29.1,16.1,22.6,14.2,62.2,0.0,0.0,0.0,,0,0,23.8,10.1,333.1,1010.6,18.6,17.4,294.0,25.4,10.0,06:12:27,1680655347,18:48:17,1680700697,0.47,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-06,1680719400,30.5,17.3,23.5,31.0,17.3,23.5,15.3,62.3,0.0,0.0,0.0,,0,0,27.4,12.2,345.8,1013.1,14.2,17.2,290.8,25.1,9.0,06:11:16,1680741676,18:48:54,1680787134,0.5,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-07,1680805800,31.7,17.2,23.8,30.9,17.2,23.5,13.6,56.6,0.0,0.0,0.0,,0,0,28.1,12.6,321.6,1014.4,0.0,17.4,303.2,26.0,10.0,06:10:05,1680828005,18:49:31,1680873571,0.54,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-08,1680892200,32.9,17.1,24.2,31.2,17.1,23.8,12.9,53.2,0.0,0.0,0.0,,0,0,24.5,10.8,315.3,1014.6,0.0,17.4,302.9,26.1,10.0,06:08:55,1680914335,18:50:08,1680960008,0.57,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-09,1680978600,33.2,16.1,24.5,31.4,16.1,24.0,13.0,53.7,0.0,0.0,0.0,,0,0,19.8,10.1,329.7,1014.6,0.0,17.4,303.0,26.3,10.0,06:07:45,1681000665,18:50:45,1681046445,0.61,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-10,1681065000,34.0,16.7,25.4,32.4,16.7,24.8,13.2,51.9,0.0,0.0,0.0,,0,0,25.2,14.4,326.8,1012.5,13.1,17.3,303.5,26.2,10.0,06:06:36,1681086996,18:51:22,1681132882,0.65,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-11,1681151400,35.2,18.4,26.7,34.1,18.4,26.5,14.6,50.9,0.1,100.0,4.17,['rain'],0,0,40.7,19.4,326.6,1011.8,51.5,18.2,280.5,24.1,9.0,06:05:27,1681173327,18:51:59,1681219319,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-12,1681237800,36.1,21.4,28.1,38.7,21.4,27.9,14.9,47.8,0.0,0.0,0.0,,0,0,26.3,11.5,306.8,1011.0,57.9,17.3,284.0,24.5,9.0,06:04:18,1681259658,18:52:36,1681305756,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-13,1681324200,37.0,21.1,28.7,36.6,21.1,28.7,15.2,47.1,0.0,0.0,0.0,,0,0,31.0,16.6,322.0,1009.3,5.2,17.4,304.1,26.2,10.0,06:03:10,1681345990,18:53:13,1681392193,0.75,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-14,1681410600,37.9,21.4,29.4,38.0,21.4,29.4,15.9,48.2,0.0,0.0,0.0,,0,0,25.6,10.8,332.2,1008.2,0.6,17.3,303.7,26.3,10.0,06:02:02,1681432322,18:53:50,1681478630,0.79,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-15,1681497000,39.4,21.1,30.4,38.1,21.1,30.1,14.7,42.5,0.0,0.0,0.0,,0,0,22.3,10.1,41.3,1007.3,8.4,18.2,286.7,24.7,10.0,06:00:56,1681518656,18:54:28,1681565068,0.82,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-16,1681583400,38.9,21.2,30.2,39.4,21.2,30.0,14.0,40.1,0.0,0.0,0.0,,0,0,30.2,14.8,116.0,1006.5,53.2,17.4,276.5,23.7,9.0,05:59:49,1681604989,18:55:05,1681651505,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-17,1681669800,40.0,22.1,31.4,39.6,22.1,31.5,15.4,41.2,0.0,0.0,0.0,,0,0,19.8,9.0,344.8,1006.4,28.9,17.3,290.5,25.0,10.0,05:58:44,1681691324,18:55:43,1681737943,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-18,1681756200,39.3,24.2,31.0,40.0,24.2,31.3,16.4,44.2,0.1,100.0,4.17,['rain'],0,0,30.6,11.5,238.4,1007.6,56.0,17.3,278.6,23.9,9.0,05:57:38,1681777658,18:56:21,1681824381,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-19,1681842600,35.1,21.1,27.1,35.3,21.1,27.2,18.3,61.2,2.1,100.0,8.33,['rain'],0,0,40.7,16.2,327.3,1006.2,82.1,17.9,231.8,19.9,9.0,05:56:34,1681863994,18:56:59,1681910819,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-20,1681929000,34.3,20.7,25.7,33.6,20.7,25.6,16.8,61.0,2.0,100.0,4.17,['rain'],0,0,35.6,16.6,355.6,1003.7,37.5,17.3,278.3,23.9,9.0,05:55:30,1681950330,18:57:37,1681997257,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-21,1682015400,34.2,19.0,25.4,32.9,19.0,25.1,14.3,53.6,0.6,100.0,4.17,['rain'],0,0,41.8,14.8,31.5,1004.8,22.9,17.0,273.3,23.6,9.0,05:54:27,1682036667,18:58:15,1682083695,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,30.0
2023-04-22,1682101800,32.6,18.1,25.7,30.8,18.1,25.1,11.4,43.6,0.0,0.0,0.0,,0,0,31.7,13.7,355.0,1006.1,24.4,17.4,293.3,25.4,10.0,05:53:25,1682123005,18:58:53,1682170133,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-23,1682188200,31.3,19.0,25.2,29.6,19.0,24.7,11.2,44.0,1.0,100.0,4.17,['rain'],0,0,22.7,9.7,345.5,1007.3,40.0,17.4,304.6,26.4,9.0,05:52:24,1682209344,18:59:31,1682256571,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-24,1682274600,34.2,17.2,26.4,32.4,17.2,25.7,11.9,44.4,0.0,0.0,0.0,,0,0,22.0,9.4,21.0,1009.7,39.2,17.4,279.3,24.2,10.0,05:51:23,1682295683,19:00:09,1682343009,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-25,1682361000,34.1,20.1,27.2,33.1,20.1,26.9,13.4,44.4,0.0,0.0,0.0,,0,0,37.4,16.2,130.1,1011.4,7.9,18.2,305.5,26.5,10.0,05:50:23,1682382023,19:00:48,1682429448,0.16,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-26,1682447400,36.1,20.1,28.1,34.8,20.1,27.8,14.4,46.3,0.0,0.0,0.0,,0,0,27.7,10.1,87.9,1008.1,69.4,17.3,292.1,25.2,9.0,05:49:24,1682468364,19:01:27,1682515887,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-27,1682533800,35.6,23.3,27.9,34.6,23.3,27.5,14.0,44.3,1.4,100.0,4.17,['rain'],0,0,37.8,19.8,78.4,1007.7,71.9,17.4,231.8,20.0,8.0,05:48:26,1682554706,19:02:05,1682602325,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-28,1682620200,35.6,20.1,27.8,35.0,20.1,27.5,14.4,46.4,0.1,100.0,4.17,['rain'],0,0,28.8,9.7,205.6,1008.8,38.7,17.4,266.1,23.0,9.0,05:47:29,1682641049,19:02:44,1682688764,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-29,1682706600,34.4,21.2,26.7,34.3,21.2,26.7,15.5,51.7,0.5,100.0,4.17,['rain'],0,0,31.0,19.2,254.5,1007.6,83.2,16.8,215.5,18.6,8.0,05:46:33,1682727393,19:03:23,1682775203,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-04-30,1682793000,30.3,21.1,25.0,30.1,21.1,25.2,16.9,62.1,0.3,100.0,8.33,['rain'],0,0,20.2,14.8,45.8,1007.2,64.3,16.5,264.3,22.6,9.0,05:45:37,1682813737,19:04:02,1682861642,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-01,1682879400,26.2,20.4,22.5,26.2,20.4,22.5,18.9,80.3,7.8,100.0,37.5,['rain'],0,0,36.7,15.1,112.0,1008.0,86.0,16.0,151.5,13.3,6.0,05:44:43,1682900083,19:04:41,1682948081,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-02,1682965800,26.3,20.0,22.1,26.3,20.0,22.1,19.6,86.0,0.4,100.0,4.17,['rain'],0,0,34.6,16.6,100.8,1010.0,68.9,18.2,181.3,15.7,7.0,05:43:49,1682986429,19:05:20,1683034520,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-03,1683052200,28.1,20.7,23.5,28.6,20.7,23.7,19.0,77.5,14.1,100.0,25.0,['rain'],0,0,25.9,13.7,93.4,1010.7,49.7,17.4,221.1,18.8,9.0,05:42:57,1683072777,19:05:59,1683120959,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-04,1683138600,32.1,17.7,25.2,32.9,17.7,25.4,17.9,67.6,0.1,100.0,4.17,['rain'],0,0,18.4,9.0,91.4,1010.1,26.2,17.4,277.3,23.8,8.0,05:42:06,1683159126,19:06:38,1683207398,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-05,1683225000,33.9,21.3,27.2,33.6,21.3,27.3,17.1,56.7,0.0,0.0,0.0,,0,0,24.8,10.8,338.2,1008.1,49.7,17.4,258.7,22.3,8.0,05:41:16,1683245476,19:07:17,1683293837,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-06,1683311400,36.0,21.2,28.5,36.5,21.2,28.8,17.2,53.3,0.0,0.0,0.0,['rain'],0,0,32.0,17.3,307.5,1005.9,23.3,16.9,269.8,23.3,9.0,05:40:26,1683331826,19:07:57,1683380277,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-07,1683397800,36.4,20.9,28.3,35.1,20.9,28.0,15.0,47.9,0.0,0.0,0.0,,0,0,35.3,21.2,45.4,1004.8,5.2,17.4,319.1,27.5,10.0,05:39:38,1683418178,19:08:36,1683466716,0.56,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-08,1683484200,36.6,21.2,28.9,35.3,21.2,28.6,14.1,43.2,0.0,0.0,0.0,,0,0,29.2,13.3,264.3,1004.0,9.6,17.4,317.3,27.6,10.0,05:38:51,1683504531,19:09:15,1683553155,0.59,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-09,1683570600,36.0,19.7,28.2,37.2,19.7,27.9,15.1,49.3,0.0,0.0,0.0,,0,0,28.1,14.0,350.5,1007.6,3.0,17.4,324.9,28.1,10.0,05:38:06,1683590886,19:09:54,1683639594,0.63,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-10,1683657000,36.0,19.7,28.3,37.2,19.7,28.0,13.0,41.1,0.0,0.0,0.0,,0,0,32.0,15.5,312.6,1006.5,0.0,17.4,333.7,28.8,10.0,05:37:21,1683677241,19:10:33,1683726033,0.66,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-11,1683743400,39.2,20.1,30.0,39.4,20.1,29.6,12.9,38.5,0.0,0.0,0.0,,0,0,21.6,11.2,308.0,1006.2,12.6,17.4,332.5,28.8,10.0,05:36:38,1683763598,19:11:12,1683812472,0.7,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-12,1683829800,40.2,19.1,31.1,38.7,19.1,30.6,13.6,38.7,0.0,0.0,0.0,,0,0,18.4,10.1,15.9,1005.5,14.8,17.4,327.0,28.3,10.0,05:35:55,1683849955,19:11:51,1683898911,0.75,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-13,1683916200,40.3,21.1,31.5,41.3,21.1,31.6,15.3,40.6,0.4,100.0,8.33,['rain'],0,0,30.6,13.3,83.1,1004.6,11.2,17.4,317.6,27.5,10.0,05:35:14,1683936314,19:12:30,1683985350,0.77,Rain,Clear conditions throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-14,1684002600,40.4,26.1,31.9,40.8,26.1,32.2,15.7,39.8,0.1,100.0,4.17,['rain'],0,0,35.3,22.9,18.6,1002.1,21.5,18.0,302.2,26.2,10.0,05:34:35,1684022675,19:13:09,1684071789,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-15,1684089000,40.1,23.9,31.8,40.3,23.9,31.8,15.4,40.1,0.0,0.0,0.0,,0,0,23.0,9.4,345.6,1001.1,12.0,16.9,319.7,27.8,10.0,05:33:56,1684109036,19:13:48,1684158228,0.84,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-16,1684175400,40.3,25.0,32.2,39.1,25.0,32.0,14.7,36.8,0.0,0.0,0.0,['rain'],0,0,24.5,11.2,302.3,1003.1,28.2,17.4,325.3,28.2,10.0,05:33:19,1684195399,19:14:26,1684244666,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-17,1684261800,40.8,24.8,33.0,41.3,24.8,33.0,15.4,37.2,0.0,0.0,0.0,,0,0,23.4,11.9,319.2,1004.1,30.7,17.2,308.1,26.8,10.0,05:32:43,1684281763,19:15:04,1684331104,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-18,1684348200,35.0,21.4,28.6,36.1,21.4,29.2,18.1,55.6,4.0,100.0,8.33,['rain'],0,0,39.6,22.0,331.9,1009.9,38.9,17.4,288.4,24.9,10.0,05:32:08,1684368128,19:15:42,1684417542,0.95,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-19,1684434600,37.7,23.4,30.9,38.2,23.4,31.1,16.9,46.6,0.0,0.0,0.0,,0,0,37.1,16.9,303.4,1006.2,11.3,17.4,319.1,27.7,10.0,05:31:35,1684454495,19:16:20,1684503980,0.0,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-20,1684521000,40.8,24.1,33.0,41.2,24.1,33.2,15.9,39.8,0.1,100.0,4.17,['rain'],0,0,36.0,15.8,308.5,1003.4,4.3,17.4,321.1,27.9,10.0,05:31:03,1684540863,19:16:58,1684590418,0.02,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-21,1684607400,42.5,24.2,34.1,43.0,24.2,34.5,16.2,38.0,0.1,100.0,4.17,['rain'],0,0,22.0,9.4,18.4,1003.6,22.0,17.4,317.5,27.5,10.0,05:30:33,1684627233,19:17:35,1684676855,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-22,1684693800,43.5,25.4,35.0,43.5,25.4,36.0,16.8,36.7,3.0,100.0,12.5,['rain'],0,0,33.8,15.5,281.2,1003.5,45.4,17.4,289.5,25.1,10.0,05:30:03,1684713603,19:18:12,1684763292,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-23,1684780200,42.4,29.4,34.5,46.9,30.8,37.2,19.9,43.9,1.2,100.0,16.67,['rain'],0,0,39.2,19.1,271.1,1004.0,63.6,17.0,270.8,23.3,9.0,05:29:35,1684799975,19:18:49,1684849729,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,10.0
2023-05-24,1684866600,38.5,22.2,28.6,40.2,22.2,29.9,20.4,63.3,14.1,100.0,16.67,['rain'],0,0,42.1,25.9,145.5,1004.8,68.1,16.0,235.6,20.2,9.0,05:29:09,1684886349,19:19:25,1684936165,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,30.0
